Year,Page,Sample,Flow,Mass,Vial,Filename,Path,Species,Population,Plant,Cutting,PlantDate,Inflo,Diurnal,Sex,Leaves,Inflor,Mphase,Fphase,Closed,Buds,Flrs,ClosedCN,BudsCN,FlrsCN,Bag,Photo,Room,FlowRate,Temp,SampleDate,Equil,Start,Stop,Equi,Duration,Total,RunDate,Method,Blank,GC,Results,Notes
2017,10,397,,,113,,,kaho,HH,879-10-1 x 879-N-5,18-1,,,D,H,6,2,1,7,42,4,8,,,,16,,,,28,2017-10-29,12:08,12:40,13:14,0.53,0.57,1.10,,RMBL,,NR,,
2017,10,398,,,106,,,kaho,KK,904-2 x 904-5,158-5,,,D,H,0,1,1,34,91,59,35,,,,16,,,,28,2017-10-29,12:13,12:45,13:15,0.53,0.50,1.03,,RMBL,,NR,,
2017,10,399,,,114,,,kaho,KK,904-5 x 904-3,184-18,,,D,H,0,2,11,31,251,147,42,,,,16,,,,26,2017-10-29,14:55,15:36,16:13,0.68,0.62,1.30,,RMBL,,NR,,
2017,10,400,,,115,,,kaho,HH,879-10-1 x 879-N-5,18-1,,,D,H,6,2,1,7,42,4,8,,,,16,,,,20,2017-10-30,19:41,20:14,20:44,0.55,0.50,1.05,,RMBL,,NR,,PTR experiment 1
2017,10,401,,,116,,,kaho,KK,904-2 x 904-5,158-5,,,D,H,0,1,1,34,91,59,35,,,,16,,,,20,2017-10-31,19:43,20:16,20:46,0.55,0.50,1.05,,RMBL,,NR,,GC samples had 2/3 flowers of PTR bag
2017,10,402,,,117,,,kaho,KK,904-5 x 904-3,184-18,,,D,H,0,2,11,31,251,147,42,,,,16,,,,20,2017-11-01,19:44,20:17,20:47,0.55,0.50,1.05,,RMBL,,NR,,GC samples had 2/3 flowers of PTR bag
2017,11,403,,,118,,,kaalae,3587,6 1,,,,D,H,0,1,0,12,162,8,8,,,,16,,,,27,2017-11-06,13:16,14:08,14:38,0.87,0.50,1.37,,RMBL,,NR,,
2017,11,404,,,119,,,hookeri,866,G-2,,2013-03-25,,D,H,12,4,3,16,51,17,35,,,,16,,,,27,2017-11-07,13:18,14:12,14:42,0.90,0.50,1.40,,RMBL,,NR,,
2017,11,405,,,120,,,hookeri,879,3-8,Clone 1,,,D,H,0,1,0,9,32,11,42,,,,16,,,,27,2017-11-08,13:20,14:16,14:46,0.93,0.50,1.43,,RMBL,,NR,,
2017,11,406,,,121,,,kaalae,3587,6 1,,,,D,H,0,1,0,12,162,8,8,,,,16,,,,19,2017-11-09,20:23,20:57,21:27,0.57,0.50,1.07,,RMBL,,NR,,
2017,11,407,,,122,,,hookeri,866,G-2,,2013-03-25,,D,H,12,4,3,16,51,17,35,,,,16,,,,19,2017-11-10,20:26,21:00,21:30,0.57,0.50,1.07,,RMBL,,NR,,
2017,11,408,,,123,,,hookeri,879,3-8,Clone 1,,,D,H,0,1,0,9,32,11,42,,,,16,,,,19,2017-11-11,20:27,21:02,21:32,0.58,0.50,1.08,,RMBL,,NR,,
2018,1,409,,,406098,SGLOBOSA409,#N/A,globosa,906,42-4,2,,,,M,0,1,-,-,48,3,69,43,3,66,16,,8,200D,32,2018-06-13,12:00,12:00,12:30,0.00,0.50,0.50,2018-06-17,GC-TOF,,T,GC-TOF batch 1,"ignored mercury bubble on temp, had pump on high for 1min"
2018,1,410,,,368964,SGLOBOSA410,#N/A,globosa,906,16-3 x 42x5,1,,,,F,2,1,-,-,19,26,68,22,14,60,16,,8,200D,32,2018-06-13,12:13,12:14,12:44,0.02,0.50,0.52,2018-06-16,GC-TOF,,T,GC-TOF batch 1,not listed in inventory
2018,1,411,,,368968,SGLOBOSA411,#N/A,globosa,906,16-3 x 24-2-3,1A,,,,M,0,1,-,-,44,6,56,59,-,70,16,,8,200D,32,2018-06-13,12:17,12:23,12:53,0.10,0.50,0.60,2018-06-17,GC-TOF,,T,GC-TOF batch 1,red tips on sepals
2018,1,412,,,368952,AMBIENT412,#N/A,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,8,200D,32,2018-06-13,12:34,12:34,13:04,0.00,0.50,0.50,2018-06-17,GC-TOF,,T,GC-TOF batch 1,
2018,1,413,,,403493,SGLOBOSA413,#N/A,globosa,13885,22,2,,,,F,2,1,-,-,56,7,45,60,6,42,16,,8,200D,29,2018-06-20,11:52,11:57,12:27,0.08,0.50,0.58,2018-06-24,GC-TOF,,T,GC-TOF batch 2,stop time not recorded
2018,1,414,,,403492,SGLOBOSA414,#N/A,globosa,905,985 24-2M,1,,,,M,2,1,-,-,48,17,25,35,29,38,16,,8,200D,29,2018-06-20,11:52,11:57,12:27,0.08,0.50,0.58,2018-06-24,GC-TOF,,T,GC-TOF batch 2,"stop time not recorded, listed as ""98S"" in inventory"
2018,1,415,,,368951,SGLOBOSA415,#N/A,globosa,13886,127-13,27M 2,,,,M,0,2,-,-,40,5,43,38,8,44,16,,8,200D,29,2018-06-20,11:54,11:58,12:28,0.07,0.50,0.57,2018-06-24,GC-TOF,,T,GC-TOF batch 2,stop time not recorded
2018,2,416,,,368955,SGLOBOSA416,#N/A,globosa,844,F3-1,,,,,F,0,1,-,-,13,0,36,14,0,32,16,,8,200D,28,2018-06-18,12:37,12:38,13:08,0.02,0.50,0.52,2018-06-24,GC-TOF,,T,GC-TOF batch 2,
2018,2,417,,,368966,SGLOBOSA417,#N/A,globosa,844,F1-6,,,,,F,2,1,-,-,11,6,47,20,21,45,16,,8,200D,28,2018-06-18,12:40,12:41,13:11,0.02,0.50,0.52,2018-06-24,GC-TOF,,T,GC-TOF batch 2,
2018,2,418,,,373333,SGLOBOSA418,#N/A,globosa,844,F4-23,,,,,M,2,2,-,-,66,7,29,75,9,33,16,,8,200D,28,2018-06-18,12:41,12:42,13:12,0.02,0.50,0.52,2018-06-24,GC-TOF,,T,GC-TOF batch 2,looks like herm
2018,2,419,,,125,SGLOBOSA419,#N/A,globosa,844,F1-6,,,,D,F,0,2,-,-,24,8,51,32,0,79,16,,8,200D,30,2018-06-25,12:45,12:47,13:17,0.03,0.50,0.53,,RMBL,,NR,,inflo broke
2018,2,420,,,406097,SAPOKREMNOS420,#N/A,apokremnos,889,Not 1X M-L 5H,,,,,M,0,2,-,-,16,10,112,14,11,106,16,,8,200D,30,2018-06-25,12:52,12:53,13:23,0.02,0.50,0.52,,GC-FID,,FID,GC-FID,
2018,2,421,,,368953,SGLOBOSA421,#N/A,globosa,13886,14,,,,D,M,0,2,-,-,24,8,51,15,8,60,16,,8,200D,30,2018-06-25,12:56,12:58,13:28,0.03,0.50,0.53,,,,NRS,,
2018,2,422,,,124,SGLOBOSA422,#N/A,globosa,13885,15F,,,,D,M,0,3,-,-,34,48,56,47,73,58,16,,8,200D,30,2018-06-25,13:20,13:50,13:50,0.50,0.00,0.50,,RMBL,,NR,,"wilted. databook: labeled F but scored M, with note ""*not female"" page 2018-2. photo blurry but probably male. Has big tag."
2018,3,423,,,368952,SGLOBOSA423,#N/A,globosa,13886,14,,,,D,M,0,2,-,-,24,8,51,15,8,60,16,,8,200D,21,2018-06-25,21:42,21:44,22:44,0.03,1.00,1.03,,,,NRS,"old AMBI, not cleaned",
2018,3,424,,,127,SGLOBOSA424,#N/A,globosa,844,F1-6,,,,D,F,0,2,-,-,24,0,74,32,0,79,16,,8,200D,21,2018-06-25,21:47,21:47,22:18,0.00,0.52,0.52,,RMBL,,NR,,
2018,3,425,,,126,SGLOBOSA425,#N/A,globosa,13885,15F,,,,D,M,0,3,-,-,34,48,56,47,73,58,16,IMG_20180625_134722.jpg,8,200D,21,2018-06-25,21:50,21:59,22:29,0.15,0.50,0.65,,RMBL,,NR,,has big tag. photo blurry.
2018,3,426,,,368969,SGLOBOSA426,#N/A,globosa,906,19-4,,,,,F,0,2,-,-,59,53,98,86,94,106,16,,8,200D,31,2018-06-27,12:03,12:05,12:35,0.03,0.50,0.53,2018-06-27,GC-TOF,,T,GC-TOF batch 3,
2018,3,427,,,403499,SGLOBOSA427,#N/A,globosa,13885,22,Cutting 2,,,,F,0,2,-,-,33,22,57,36,24,71,16,,8,200D,31,2018-06-27,12:03,12:05,12:35,0.03,0.50,0.53,2018-06-27,GC-TOF,,T,GC-TOF batch 3,
2018,3,428,,,368965,SGLOBOSA428,#N/A,globosa,906,16-3 x 24-2-5,7,,,,F,0,1,-,-,29,34,77,18,32,80,16,,8,200D,31,2018-06-27,12:07,12:08,12:38,0.02,0.50,0.52,,,,NRS,,
2018,3,429,,,406095,SGLOBOSA429,#N/A,globosa,844,F2-35,,,,,F,2,1,-,-,2,3,42,3,3,46,16,,8,200D,31,2018-06-27,12:41,12:42,13:14,0.02,0.53,0.55,,,,NRS,,
2018,3,430,,,368958,SGLOBOSA430,#N/A,globosa,13885,14,,,,,M,0,3,-,-,45,76,89,59,96,97,16,,8,200D,31,2018-06-27,12:40,12:43,13:14,0.05,0.52,0.57,2018-06-27,GC-TOF,,T,GC-TOF batch 3,
2018,3,431,,,368967,SGLOBOSA431,#N/A,globosa,906,16-3 x 24-2-3,5,,,,M,0,1,-,-,58,9,43,78,16,51,16,,8,200D,31,2018-06-27,12:42,12:43,13:14,0.02,0.52,0.53,2018-06-27,GC-TOF,,T,GC-TOF batch 3,
2018,4,432,,,?,AMBIENT432,#N/A,ambient,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,8,200D,-,2018-07-02,-,13:20,14:50,,1.50,1.50,,RMBL,,NR,,1.5 hr ambient
2018,4,433,,,52,SGLOBOSA433,#N/A,globosa,844,F1-16,,,,,F,0,1,-,-,13,40,52,9,55,57,16,,8,200D,31,2018-07-02,11:34,11:42,12:12,0.13,0.50,0.63,,RMBL,,NR,,old trap
2018,4,434,,,45,SGLOBOSA434,#N/A,globosa,13886,14M,Cutting 2,,,,M,2,3,-,-,55,9,43,71,8,47,16,,8,200D,31,2018-07-02,11:38,11:44,12:14,0.10,0.50,0.60,,RMBL,,NR,,old trap
2018,4,435,,,41,SGLOBOSA435,#N/A,globosa,844,F2-24,,,,,M,2,1,-,-,14,45,33,11,62,36,16,,8,200D,31,2018-07-02,11:39,11:45,12:15,0.10,0.50,0.60,,RMBL,,NR,,old trap
2018,4,436,,,128,SGLOBOSA436,#N/A,globosa,844,F3-19,,,,,M,0,1,-,-,33,17,36,38,20,39,16,,8,200D,33,2018-07-07,11:31,11:35,12:05,0.07,0.50,0.57,,RMBL,,NR,,temp dropped to 31 by 12:45
2018,4,437,,,129,SGLOBOSA437,#N/A,globosa,906,1045A,Cutting 2,,,,F,0,1,-,-,13,39,51,9,54,56,16,,8,200D,33,2018-07-07,11:33,11:36,12:06,0.05,0.50,0.55,,RMBL,,NR,,
2018,4,438,,,130,SGLOBOSA438,#N/A,globosa,906,24-2,Cutting 3,,,,M,0,2,-,-,54,6,53,69,4,59,16,,8,200D,33,2018-07-07,11:34,11:36,12:06,0.03,0.50,0.53,,RMBL,,NR,,
2018,4,439,,,131,SGLOBOSA439,#N/A,globosa,844,F8-16,,,,,F,0,1,-,-,31,39,50,35,53,55,16,,8,200D,33,2018-07-07,12:17,12:19,12:49,0.03,0.50,0.53,,RMBL,,NR,,
2018,4,440,,,132,AMBIENT440,#N/A,ambient,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,8,200D,33,2018-07-07,12:18,12:20,12:50,0.03,0.50,0.53,,RMBL,,NR,,
2018,5,441,,,133,SGLOBOSA441,#N/A,globosa,906,16-3 x 24-2-3-5,,,,,M,0,2,-,-,39,45,135,48,63,150,16,,8,200D,33,2018-07-11,11:37,11:42,12:12,0.08,0.50,0.58,,RMBL,,NR,,
2018,5,442,,,134,SGLOBOSA442,#N/A,globosa,844,F3-22,,,,,M,0,1,-,-,12,4,29,8,1,32,16,,8,200D,33,2018-07-11,11:39,11:43,12:13,0.07,0.50,0.57,,RMBL,,NR,,
2018,5,443,,,135,SGLOBOSA443,#N/A,globosa,13886,10F,Cutting 2,,,,M,0,2,-,-,22,9,71,23,8,79,16,,8,200D,33,2018-07-11,11:41,11:46,12:16,0.08,0.50,0.58,,RMBL,,NR,,
2018,5,444,,,136,SGLOBOSA444,#N/A,globosa,844,F3-10-37,,,,,H,0,2,-,-,52,11,78,66,11,87,16,,8,200D,33,2018-07-11,12:28,12:31,13:01,0.05,0.50,0.55,,RMBL,,NR,,
2018,5,445,,,137,SGLOBOSA445,#N/A,globosa,10228,6,Cutting 1,,,,F,0,2,-,-,15,13,89,12,14,99,16,,8,200D,33,2018-07-11,12:30,12:33,13:03,0.05,0.50,0.55,,RMBL,,NR,,
2018,5,446,,,138,AMBIENT446,#N/A,ambient,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,8,200D,33,2018-07-16,12:31,12:34,13:04,0.05,0.50,0.55,,RMBL,,NR,,
2018,5,447,,,139,SGLOBOSA447,#N/A,globosa,844,F2-30,,,,,F,0,3,-,-,40,12,64,49,12,71,16,,8,200D,32,2018-07-16,11:28,11:30,12:00,0.03,0.50,0.53,,RMBL,,NR,,
2018,5,448,,,140,SGLOBOSA448,#N/A,globosa,844,F3-30,,,,,F,0,2,-,-,14,23,62,11,30,69,16,,8,200D,32,2018-07-16,11:29,11:31,12:01,0.03,0.50,0.53,,RMBL,,NR,,
2018,5,449,,,141,AMBIENT449,#N/A,ambient,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,8,200D,32,2018-07-16,-,11:37,12:01,,0.40,0.40,,RMBL,,NR,,
2018,6,450,,,142,SGLOBOSA450,#N/A,globosa,964,,,,,,F,0,2,-,-,11,83,120,6,121,134,16,,8,200D,33,2018-07-18,11:29,11:32,12:02,0.05,0.50,0.55,,RMBL,,NR,,Kanehoalani-Kawelo
2018,6,451,,,143,SGLOBOSA451,#N/A,globosa,906,21-4 M,Cutting 2,,,,H,0,2,-,-,53,20,102,68,25,113,16,,8,200D,33,2018-07-18,11:33,11:35,12:05,0.03,0.50,0.53,,RMBL,,NR,,"databook: ""906 / 21-4 / M / cutting 2""."
2018,6,452,,,144,SGLOBOSA452,#N/A,globosa,906,1045A,Cutting 1,,,,F,0,2,-,-,24,31,84,26,42,93,16,,8,200D,33,2018-07-18,11:37,11:39,12:09,0.03,0.50,0.53,,RMBL,,NR,,"""906G"""
2018,6,453,,,145,SAPOKREMNOS453,#N/A,apokremnos,90471,,5,,,,M,0,1,-,-,20,4,48,20,0,53,16,,8,200D,33,2018-07-18,12:11,12:13,12:43,0.03,0.50,0.53,,RMBL,,NR,,
2018,6,454,,,146,SGLOBOSA454,#N/A,globosa,13886,27M,Cutting 2,,,,M,0,1,-,-,24,10,39,26,9,43,16,,8,200D,33,2018-07-18,12:14,12:16,12:46,0.03,0.50,0.53,,RMBL,,NR,,
2018,7,455,,,147,SGLOBOSA455,#N/A,globosa,13886,15M,Cutting 1,,,,F,2,1,-,-,25,3,42,30,2,44,16,IMG_20180723_120326.jpg,8,200D,33,2018-07-23,11:40,11:43,12:13,0.05,0.50,0.55,,RMBL,,NR,,"2018-7: databook: ""Cutting 1"", photo shows label with ""sex check"", big plant looks female. probably wrote sex from label, not visual."
2018,7,456,,,148,SGLOBOSA456,#N/A,globosa,13886,22,Cutting 1,,,,H,2,1,-,-,19,38,58,27,59,60,16,IMG_20180723_120336.jpg,8,200D,33,2018-07-23,11:42,11:44,12:14,0.03,0.50,0.53,,RMBL,,NR,,"databook: ""13886 / 22F / Cutting 1 / M"". photo blurry. White tape on pot."
2018,7,457,,,149,SGLOBOSA457,#N/A,globosa,13885,15F,,,,,M,2,1,-,-,14,9,25,18,10,26,16,,8,200D,33,2018-07-23,11:43,11:46,12:29,0.05,0.72,0.77,,RMBL,,NR,,"pump died, new start= 11:59"
2018,7,458,,,150,SGLOBOSA458,#N/A,globosa,13885,15,Cutting 3,,,,F,2,1,-,-,2,31,33,2,31,33,16,,8,200D,33,2018-07-23,12:14,12:15,12:45,0.02,0.50,0.52,,RMBL,,NR,,
2018,7,459,,,151,SGLOBOSA459,#N/A,globosa,13886,1M,Cutting 1,,,,M,0,1,-,-,14,5,34,14,8,41,16,,8,200D,33,2018-07-23,12:15,12:17,12:47,0.03,0.50,0.53,,RMBL,,NR,,
2018,7,460,,,152,SGLOBOSA460,#N/A,globosa,13886,6F,Cutting 2,,,,M,0,1,-,-,16,25,29,18,28,32,16,,8,200D,33,2018-07-23,12:30,12:32,13:02,0.03,0.50,0.53,,RMBL,,NR,,
2018,8,461,,,153,SGLOBOSA461,#N/A,globosa,13885,14,,,,,M,0,2,-,-,26,32,36,24,33,41,16,,8,200D,33,2018-07-25,12:04,12:06,12:36,0.03,0.50,0.53,,RMBL,,NR,,globosas watered with sulfur water
2018,8,462,,,154,SHALEAKALENSIS462,#N/A,haleakalensis,851,,Cutting 2,,,,F,0,2,-,-,23,6,71,45,1,103,16,,8,200D,33,2018-07-25,12:07,12:08,12:38,0.02,0.50,0.52,,RMBL,,NR,,
2018,8,463,,,155,SHALEAKALENSIS463,#N/A,haleakalensis,851,,Cutting 1,,,,F,1,1,-,-,16,11,78,27,8,83,16,,8,200D,33,2018-07-25,12:09,12:11,12:41,0.03,0.50,0.53,,RMBL,,NR,,"""851G"""
2018,8,464,,,156,SGLOBOSA464,#N/A,globosa,906,16-3 x 24-2-5-7,,,,,F,0,2,-,-,23,51,105,27,55,111,16,,8,200D,32,2018-07-25,12:40,12:42,13:12,0.03,0.50,0.53,,RMBL,,NR,,
2018,8,465,,,157,SGLOBOSA465,#N/A,globosa,15191,,Cutting 1,,,,F,0,1,-,-,42,19,19,52,16,25,16,,8,200D,32,2018-07-25,12:42,12:43,13:13,0.02,0.50,0.52,,RMBL,,NR,,G Perlman Waipio Valley
2018,8,466,,,158,SGLOBOSA466,#N/A,globosa,906,1023,,,,,M,0,2,-,-,34,9,46,43,8,56,16,,8,200D,32,2018-07-25,12:43,12:44,13:14,0.02,0.50,0.52,,RMBL,,NR,,
2018,9,467,,,159,,,globosa,13886,16M,Cutting 2,,,,M,0,2,-,-,32,20,47,32,18,48,16,,,200D,33,2018-07-30,12:43,12:45,13:15,0.03,0.50,0.53,,RMBL,,NR,,
2018,9,468,,,160,,,globosa,13885,2,Cutting 1,,,,M,0,1,-,-,18,4,18,30,2,31,16,,,200D,33,2018-07-30,12:45,12:46,13:16,0.02,0.50,0.52,,RMBL,,NR,,
2018,9,469,,,161,,,globosa,905,tag lost,Cutting 2,2013-01-23,,,F,0,1,-,-,7,30,61,11,60,67,16,IMG_20180730_133232.jpg,,200D,33,2018-07-30,12:48,12:48,13:18,0.00,0.50,0.50,,RMBL,,NR,,
2018,9,470,,,162,,,globosa,102HU,10213,Cutting 1,,,,F,0,1,-,-,21,11,50,26,10,65,16,,,200D,33,2018-07-30,13:17,13:19,13:49,0.03,0.50,0.53,,RMBL,,NR,,"databook: just ""10213"". Inventory: must be Cutting 1"
2018,9,471,,,163,,,globosa,10228,12,Cutting 2,,,,M,0,1,-,-,4,11,33,5,10,36,16,,,200D,33,2018-07-30,13:17,13:20,13:50,0.05,0.50,0.55,,RMBL,,NR,,
2018,9,472,,,164,,,globosa,102HU,10221,Cutting 1,,,,F,0,1,-,-,13,9,50,12,10,52,16,,,200D,33,2018-07-30,13:18,13:24,13:54,0.10,0.50,0.60,,RMBL,,NR,,
2018,10,473,,,165,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,,200D,35,2018-08-01,-,11:51,12:21,,0.50,0.50,,RMBL,,NR,,
2018,10,474,,,166,,,globosa,102HU,10221,Cutting 3,,,,F,0,1,-,-,0,32,16,1,31,17,16,,,200D,35,2018-08-01,11:51,11:53,12:23,0.03,0.50,0.53,,RMBL,,NR,,G for genomics
2018,10,475,,,167,,,globosa,102HU,10218,Cutting 1,,,,F,0,1,-,-,2,60,33,4,44,36,16,,,200D,35,2018-08-01,11:52,11:55,12:25,0.05,0.50,0.55,,RMBL,,NR,,"databook: just ""10218 / F"". Inventory: must be Cutting 1"
2018,10,476,,,168,,,globosa,844,F1-10 sds 27,,,,,M,2,1,-,-,2,43,28,3,51,33,16,,,200D,35,2018-08-01,12:25,12:26,12:56,0.02,0.50,0.52,,RMBL,,NR,,
2018,10,477,,,169,,,spergulina,12029X,120294-2P,,,,,M,16,2,-,-,4,90,70,6,96,71,16,,,200D,35,2018-08-01,12:27,12:31,13:01,0.07,0.50,0.57,,RMBL,,NR,,
2018,10,478,,,170,,,globosa,13886,25,,,,,M,0,1,-,-,5,26,31,,,,16,,,200D,35,2018-08-01,12:28,12:29,12:59,0.02,0.50,0.52,,RMBL,,NR,,
2019,1,479,,,172,,,spergulina,12029X,120296-8,,,,D,F,6,3,-,-,27,116,121,,,,16,,8,200D,26,2019-01-26,11:54,12:25,12:55,0.52,0.50,1.02,,RMBL,,NR,,Read below mercury bubble
2019,1,480,,,173,,,kauaiensis,12074,4a x 12074-7,Progeny 4,,,D,H,0,1,1,24,42,45,25,,,,16,,8,200D,26,2019-01-26,11:59,12:28,12:58,0.48,0.50,0.98,,RMBL,,NR,,
2019,1,481,,,175,,,membranacea,864,202-28,,2013-03-25,,D,H,4,1,6,45,43,41,51,,,,16,,8,200D,26,2019-01-26,12:03,12:32,13:02,0.48,0.50,0.98,,RMBL,,NR,,"Original plant dead, 3 seedlings in pot. Seedling with light green leaves."
2019,1,482,,,176,,,adamantis,847,440-15,Cutting 2,2013-01-23,,D,F,0,1,-,-,8,15,49,,,,16,,8,200D,26,2019-01-26,12:34,13:05,13:36,0.52,0.52,1.03,,RMBL,,NR,,Trap leaky
2019,1,483,,,178,,,spergulina,12029X,120296-8,,,,D,F,6,3,-,-,27,116,121,,,,16,,8,200D,19,2019-01-26,17:56,18:28,18:58,0.53,0.50,1.03,,RMBL,,NR,,
2019,2,484,,,179,,,kauaiensis,12074,4a x 12074-7,Progeny 4,,,D,H,0,1,1,24,42,45,25,,,,16,,8,200D,19,2019-01-26,18:02,18:31,19:01,0.48,0.50,0.98,,RMBL,,NR,,
2019,2,485,,,180,,,membranacea,864,202-28,,2013-03-25,,D,H,4,1,6,45,43,41,51,,,,16,,8,200D,19,2019-01-26,18:05,18:36,19:08,0.52,0.53,1.05,,RMBL,,NR,,
2019,2,486,,,181,,,adamantis,847,440-15,Cutting 2,2013-01-23,,D,F,0,1,-,-,8,15,49,,,,16,,8,200D,19,2019-01-26,18:42,19:12,19:42,0.50,0.50,1.00,,RMBL,,NR,,
2019,2,487,,,182,,,kaho,HK,879-10-1 x 904-3,2,,,D,H,0,1,0,18,19,18,18,,,,16,,8,200D,19,2019-01-26,18:47,19:17,19:47,0.50,0.50,1.00,,RMBL,,NR,,
2019,2,488,,,183,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,8,200D,20,2019-01-26,-,19:04,19:34,,0.50,0.50,,RMBL,,NR,,
2019,3,489,,,185,,,obovata,868,no #,Pot 3,2013-06-07,,D,H,0,1,-,-,1,14,0,,,,16,,8,200D,25,2019-01-29,12:31,13:10,13:41,0.65,0.52,1.17,,RMBL,,NR,,
2019,3,490,,,186,,,ligustrina,873,A,,,,D,F,2,5,-,-,56,89,84,,,,16,,8,200D,25,2019-01-29,12:34,13:13,13:44,0.65,0.52,1.17,,RMBL,,NR,,
2019,3,491,,,187,,,salicaria,842,167-65,Plant 1,2013-06-12,,D,H,0,3,3,18,34,2,21,,,,16,,8,200D,25,2019-01-29,12:38,13:16,13:46,0.63,0.50,1.13,,RMBL,,NR,,
2019,3,492,,,188,,,adamantis,847,366-76,Cutting 1,2013-01-23,,D,F,0,2,-,-,0,27,31,,,,16,,8,200D,25,2019-01-29,12:39,13:19,13:49,0.67,0.50,1.17,,RMBL,,NR,,
2019,3,493,,,184,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,8,200D,25,2019-01-29,-,13:46,14:16,,0.50,0.50,,RMBL,,NR,,
2019,3,494,,,189,,,obovata,868,no #,Pot 3,2013-06-07,,D,H,0,1,-,-,1,14,0,,,,16,,8,200D,17,2019-01-29,18:40,19:19,19:49,0.65,0.50,1.15,,RMBL,,NR,,
2019,3,495,,,190,,,ligustrina,873,A,,,,D,F,2,5,-,-,56,89,84,,,,16,,8,200D,18,2019-01-29,18:44,19:21,19:51,0.62,0.50,1.12,,RMBL,,NR,,
2019,3,496,,,191,,,salicaria,842,167-65,Plant 1,2013-06-12,,D,H,0,3,3,18,34,2,21,,,,16,,8,200D,19,2019-01-29,18:45,19:24,19:56,0.65,0.53,1.18,,RMBL,,NR,,pump died
2019,3,497,,,192,,,adamantis,847,366-76,Cutting 1,2013-01-23,,D,F,0,2,-,-,0,27,31,,,,16,,8,200D,20,2019-01-29,18:46,19:25,19:56,0.65,0.52,1.17,,RMBL,,NR,,
2019,3,498,,,193,,,kauaiensis,12074,12074-7 x 4a-2,,,,D,H,0,1,3,25,25,14,28,,,,16,,8,200D,20,2019-01-30,11:56,12:33,13:03,0.62,0.50,1.12,,RMBL,,NR,,
2019,3,499,,,194,,,salicaria,853,48-66,Cutting 1,2013-01-23,,D,H,0,1,2,16,20,10,18,,,,16,,8,200D,20,2019-01-30,11:59,12:34,13:04,0.58,0.50,1.08,,RMBL,,NR,,
2019,3,500,,,195,,,stellarioides,14765,4E,,,,D,H,0,3,2,28,54,17,30,,,,16,,8,200D,20,2019-01-30,12:03,12:37,13:07,0.57,0.50,1.07,,RMBL,,NR,,red pollen
2019,3,501,,,196,,,trinervis,5448,#3 no orig,,,,D,H,0,1,-,-,2,0,24,,,,16,,8,200D,20,2019-01-30,12:06,12:39,13:09,0.55,0.50,1.05,,RMBL,,NR,,"24 green closed flowers, 2 purple fruits"
2019,3,502,,,197,,,kauaiensis,12074,12074-7 x 4a-2,,,,D,H,0,1,3,25,25,14,28,,,,16,,8,200D,16,2019-01-30,17:51,18:22,18:52,0.52,0.50,1.02,,RMBL,,NR,,
2019,3,503,,,198,,,salicaria,853,48-66,Cutting 1,2013-01-23,,D,H,0,1,2,16,20,10,18,,,,16,,8,200D,16,2019-01-30,17:58,18:28,18:58,0.50,0.50,1.00,,RMBL,,NR,,
2019,3,504,,,199,,,stellarioides,14765,4E,,,,D,H,0,3,2,28,54,17,30,,,,16,,8,200D,16,2019-01-30,17:59,18:29,19:00,0.50,0.52,1.02,,RMBL,,NR,,
2019,3,505,,,200,,,trinervis,5448,#3 no orig,,,,D,H,0,1,-,-,2,0,24,,,,16,,8,200D,16,2019-01-30,18:05,18:34,19:04,0.48,0.50,0.98,,RMBL,,NR,,stop time not entered
2019,4,506,,,202,,,kealiae,791,61-2M,,2013-01-27,,D,M,0,1,-,-,30,36,25,,,,16,,8,200D,15,2019-01-31,12:23,13:06,13:36,0.72,0.50,1.22,,RMBL,,NR,,"leaky trap, raining"
2019,4,507,,,201,,,menziesii,949,100 H,,2013-03-15,,D,H,0,4,1,30,2,26,31,,,,16,,8,200D,15,2019-01-31,12:26,13:08,13:39,0.70,0.52,1.22,,RMBL,,NR,,"""seedling origin"""
2019,4,508,,,203,,,kealiae,791,6A-F,Cutting 2,2013-01-22,,D,F,0,1,-,-,42,53,32,,,,16,,8,200D,15,2019-01-31,12:27,13:09,13:39,0.70,0.50,1.20,,RMBL,,NR,,leaky trap
2019,4,509,,,204,,,menziesii,950,432-2,,2013-03-25,,D,H,0,2,0,15,31,4,15,,,,16,,8,200D,15,2019-01-31,12:29,13:10,13:40,0.68,0.50,1.18,,RMBL,,NR,,leaky trap
2019,4,510,,,205,,,kealiae,791,61-2M,,2013-01-27,,D,M,0,1,-,-,30,36,25,,,,16,,8,200D,14,2019-01-31,18:41,19:16,19:46,0.58,0.50,1.08,,RMBL,,NR,,
